NrESKM,Imie,Nazwisko,Plec,Gatunek,NazwiskoPanienskieMatki,ImieMatki,ImieOjca,Data_urodzenia,MiejsceUrodzenia,MiejsceZamieszkania,MiejsceZameldowania,Wyksztalcenie
742824,INES,SKEPPSTEDT,K,ogr,GLOWALLA,ROKSANA,ARKADIUSZ,3516.1.15,Podmałec,Podmałec,Podmałec,średnie
968194,DORIAN,BAYSUEV,M,hobbit,SILMAN,HONORATA,KAJETAN,3508.1.21,Łopienica,Łopienica,Łopienica,nadludzkie
962143,NOEMI,RZETELNA,K,ogr,PAULWEBER,NICOL,JULIAN,3528.8.21,Wola Mrokowska,Wola Mrokowska,Wola Mrokowska,brak
347166,AMELIA,ANKIEL,K,ogr,WELLING,LILLA,MIECZYSŁAW,3517.3.6,Kozieńskie,Kozieńskie,Kozieńskie,podstawowe
368007,ALEKSANDRA,SEUNIG,K,krasnal,MANDIUK,CARMEN,CEZARY,3537.9.18,Grylewo,Parcele,Parcele,nadludzkie
847949,IGA,HISCHTIN,K,hobbit,KUMMEROW,CECYLIA,IGOR,3501.1.23,Wójtowa,Józefów Ruszkowski,Będzitowo,wyższe
561023,NICOLA,FARZANEH,K,goblin,PARADKA,KSENIA,JÓZEF,3546.12.10,Wodziłki,Wodziłki,Wodziłki,średnie
450029,JOWITA,ŚLIMAKOWSKA,K,ogr,DOLZHYKOVA,BARBARA,OSCAR,3523.7.15,Konojad-Doły,Konojad-Doły,Konojad-Doły,średnie
581807,MACIEJ,BÁNHEGYI,M,ogr,BURGER,LIDIA,BARTOSZ,3516.11.1,Zagroble,Zagroble,Zagroble,podstawowe
546856,MIKOŁAJ,ADAKIMOWICZ,M,hobbit,TAJSICH,MIRIAM,LEON,3501.5.23,Nowa Wieś,Nowa Wieś,Nowa Wieś,wyższe
452307,NIKODEM,WELNER-HARDT,M,ogr,PILARSKA-KORCZAK,IZABELLA,PIOTR,3550.8.29,Chorodówki,Chorodówki,Chorodówki,nadludzkie
461931,ERNEST,NEUDEK,M,ogr,ZYKAVA,MIRIAM,JOACHIM,3518.9.10,Segnowy,Segnowy,Segnowy,wyższe
827636,GRETA,CISELSKA,K,człowiek,BOŠNJAKOVIĆ,JOLANTA,CYPRIAN,3535.6.9,Sądowo,Sądowo,Sądowo,wyższe
217421,OLIWER,TILLEZEK,M,ogr,SZEFKE,LAURA,MAREK,3538.6.3,Zielona Ulica,Dolistowo Nowe,Dolistowo Nowe,podstawowe
177374,ADRIANNA,SZYROŃ,K,ogr,QAYOMI,KINGA,MIKOŁAJ,3502.4.4,Pierogowiec,Pierogowiec,Pierogowiec,podstawowe
483683,LUDWIKA,PACOCHA-HIRSZ,K,ogr,SINKOVSKA,RÓŻA,KASJAN,3503.9.13,Bagno,Bagno,Bagno,wyższe
957198,NATASZA,DRZEWOSIESKA,K,ogr,ROJ-ROJEWSKA,PAULA,GABRIEL,3502.8.18,Pieszków,Pieszków,Pieszków,podstawowe
298034,AMANDA,OLIBROWSKA,K,ogr,SZTYKGOLD,ILONA,DANIEL,3546.9.27,Kolonia Wola Pawłowska,Wesołówka,Wesołówka,nadludzkie
367865,WANESA,CZOCHRACZ,K,ogr,FENDYCH,LARYSA,ALEKSY,3518.4.5,Górki Grabińskie,Księże,Janów,brak
669771,SAMUEL,ZMOCZYŃSKI,M,ogr,NARIN,JULITA,KORNEL,3504.2.7,Niżny Koniec,Niżny Koniec,Niżny Koniec,brak
924642,GNIEWOMIR,RUPNIK,M,ogr,FIGLANT,KAROLINA,MILAN,3522.6.25,Nowe Racice,Nowe Racice,Nowe Racice,średnie
191163,KEVIN,HORUDKO,M,ogr,DICKAHRDT,JOLANTA,MIROSŁAW,3505.6.18,Kopytkowo,Kopytkowo,Kopytkowo,podstawowe
302794,DANIELA,GARWASKA,K,ogr,KUMINIARCZYK,IGA,LEONARD,3535.8.14,Dębowa Karczma,Dębowa Karczma,Dębowa Karczma,nadludzkie
916880,KASPIAN,MOCZUL,M,ogr,BOŁTRYK,PATRYCJA,BOGUSŁAW,3530.2.10,Gieczynek,Gościniec,Żerków,nadludzkie
429307,ŁUCJA,PIKAUS,K,wiedźma,KRASNIAK,RÓŻA,JULIUSZ,3514.3.17,Józefów,Józefów,Józefów,podstawowe
927291,JULIANNA,BERGUNDA,K,człowiek,ŻOCZEK,MARTYNA,JULIUSZ,3541.5.13,Wysocko Wielkie,Wysocko Wielkie,Wysocko Wielkie,średnie
100210,DOBRAWA,LUBRAND,K,ogr,SŁUPNICKA,MILENA,MACIEJ,3533.6.30,Grabowiec,Krępkowice,Krępkowice,średnie
518559,ALEKSANDER,KLEWER,M,ogr,FRASER,VIKTORIA,BRAJAN,3526.4.10,Dębice,Dębice,Dębice,średnie
742614,MICHELLE,IERMAK,K,ogr,KLAJSEK,KLEMENTYNA,MICHAŁ,3517.9.9,Goliany-Parcela,Górna Droga,Górna Droga,nadludzkie
738510,SOFIA,KAZIAK,K,hobbit,KURTASIŃSKA,OLIVIA,LEO,3539.9.19,Siekiery,Borki Drużbińskie,Jackowskie,średnie
309601,SOFIA,SZTUC,K,ogr,BERGHOFF,KONSTANCJA,RYAN,3548.6.23,Wojciechówka,Wojciechówka,Wojciechówka,podstawowe
523397,KAI,ZOREF,M,ogr,GEMEL-JAJSZCZAK,JOANNA,KRYSPIN,3538.1.28,Warszawa,Rokiciny-Kolonia,Rokiciny-Kolonia,średnie
669293,MIRIAM,ANNABHANI,K,ogr,MORIUE,NATASZA,ROBERT,3543.5.28,Mąkolno,Mąkolno,Mąkolno,brak
585073,MONIKA,NISENKORN,K,ogr,SZAFAR,VIVIANA,IRENEUSZ,3505.12.17,Tomczyki,Dudkówka,Dudkówka,podstawowe
403808,BRYGIDA,HEZEI,K,ogr,BOROWSKA-DĄBROWSKA,ANDŻELIKA,BRUNO,3532.2.11,Konojad-Doły,Miedze-Lasek,Miedze-Lasek,brak
693466,EMILIA,GUŚCIOR,K,ogr,TĘSNA,JADWIGA,NATHANIEL,3519.1.16,Stara Wieś,Stara Wieś,Stara Wieś,brak
557510,ZUZANNA,NAWRATEL,K,ogr,GIERWEL,SANDRA,JAREMA,3513.6.29,Huby,Huby,Huby,nadludzkie
897467,FELIKS,HOANG VIET,M,hobbit,DAVYDOVSKA,EDYTA,MAREK,3508.5.16,Babigoszcz,Babigoszcz,Babigoszcz,brak
859976,JESSICA,EILENBERG,K,ogr,FRĄCZAK,KRYSTYNA,LESZEK,3540.9.11,Helenów Drugi,Biernów,Biernów,wyższe
150565,GABRIELA,POTASZYŃSKA,K,ogr,SZEVEZUK,NINA,MIROSŁAW,3535.2.3,Janopol,Kowalice,Kowalice,brak
220580,NICOLE,GAWLOWSKI,K,ogr,WILCZAKIEWICZ,ANTONIA,LEON,3515.10.30,Popowa Wola,Popowa Wola,Popowa Wola,wyższe
618476,BRYAN,KŁYMENKO,M,hobbit,CASTAÑEDA TRUJILLO,LUDWIKA,KSAWIER,3504.4.27,Dworek,Przemków-Odlewnia,Przemków-Odlewnia,podstawowe
605813,SOFIA,BARCEWICZ,K,ogr,TUKACZ,MIRIAM,MAURYCY,3501.2.16,Cieciszew,Cieciszew,Cieciszew,wyższe
319442,AUGUST,SMACZNIŃSKI,M,ogr,WITEK-KROK,LARA,NIKOLAS,3518.9.19,Dół,Łąki,Łąki,nadludzkie
673182,ANETA,JARCZYŃSKA-MOŻEJKO,K,ogr,RACZYNSKA,LARYSA,KSAWIER,3548.10.24,Bystre,Siodłowo,Siodłowo,średnie
290255,STELLA,FONTANA BOLZANI,K,goblin,VAN KLINKEN,WIOLETTA,GNIEWKO,3537.3.19,Orzechowo,Orzechowo,Orzechowo,brak
636432,IDALIA,MOKOSZA,K,ogr,NIECZYWKA,ELIZA,GNIEWKO,3547.4.29,Kasztel,Kasztel,Kasztel,wyższe
198332,ZOFIA,HELGERT,K,ogr,KISZICKA,MICHALINA,KACPER,3544.8.9,Podorędzie,Podorędzie,Podorędzie,wyższe
742175,KAJA,EKSTEIN,K,ogr,LEKSELL,EMMA,BRYAN,3520.5.19,Chełm Śląski,Chełm Śląski,Chełm Śląski,wyższe
194744,BOGUSŁAW,DRZEWNIAK,M,ogr,LEŚNIAK-PADUCH,JULITA,SANTIAGO,3511.9.26,Kamieńczyk-Pierce,Markowizna,Markowizna,podstawowe
410306,HUGO,GOLA-SIENKIEWICZ,M,krasnal,SIDOROWSKA,MIRA,MIŁOSZ,3534.10.23,Pozdżeń,Bartniki,Bartniki,średnie
748856,OLGA,KŁYSIEJKO,K,ogr,IASTREMSKA,JOANNA,VINCENT,3520.11.16,Waszki,Waszki,Waszki,podstawowe
673444,GRZEGORZ,KULPACZYŃSKI,M,ogr,ALTUNINA,JAGODA,ROBERT,3528.3.12,Adamów,Adamów,Adamów,brak
991207,CARMEN,ORBLIŚ,K,ogr,GŁASS,NATALIA,LESZEK,3530.9.22,Zalesie-Wybudowanie,Zalesie-Wybudowanie,Zalesie-Wybudowanie,podstawowe
297459,MAGDALENA,ĆWIERKA-GORDYCKA,K,ogr,RABEL,VIKTORIA,AMADEUSZ,3507.7.16,Stare Okopy,Stare Okopy,Stare Okopy,wyższe
571882,OSKAR,WRZYCIEL,M,człowiek,GUNTERMANN,HONORATA,MARTIN,3506.6.21,Ubocz,Kolonia,Siwce,brak
907448,NEL,MONDLAK,K,ogr,PYKOSZ,LARA,JACEK,3536.11.21,Saków,Saków,Saków,średnie
598952,KAI,BUKULI,M,elf,ERSHOVA,GRETA,BOGUSŁAW,3518.5.19,Nienałty-Brewki,Zofiampol,Florentyna,podstawowe
507407,OLGIERD,KRASSY,M,ogr,BULGARELLA,MIRA,MARCIN,3538.5.5,Stary Podoś,Faustynów,Błota,wyższe
741162,ROMAN,MARZEJKO,M,ogr,HAVIAR,MIA,KASPIAN,3523.7.23,Kierzno,Jaśkowe,Cieszewo,brak
465618,SAMUEL,JOSE PUTHUSSERY,M,ogr,PAPAJEWSKA,MIA,BARTOSZ,3540.2.13,Pokrzywnik,Belno,Belno,brak
204542,LIVIA,ZBARASZCZUK,K,ogr,KRYDA,WERONIKA,KACPER,3523.4.13,Cieśle Wielkie,Cieśle Wielkie,Cieśle Wielkie,podstawowe
410673,BRYAN,ISADCZENKO,M,ogr,ŚPIEGIEWICZ,ZOJA,KEVIN,3500.3.16,Fedany,Las,Górki,nadludzkie
399749,DOMINIK,SLEZÁK,M,ogr,MAJ-CIEŚLAK,EWA,DORIAN,3544.6.24,Skrobarczowizna,Skrobarczowizna,Skrobarczowizna,wyższe
366869,OLIWER,PAVUK,M,ogr,IKOTUN,KAROLINA,JEREMIASZ,3518.12.29,Wyczółki,Zalasy,Zalasy,wyższe
692483,KLEMENTYNA,WYROSTKO,K,ogr,STRILCIÓW,AMANDA,BARTOSZ,3516.12.2,Paprzyca,Paprzyca,Paprzyca,wyższe
293443,KARINA,KLECIAK,K,ogr,KOCHAJKIEWICZ,MARIKA,BOGDAN,3526.2.26,Małe,Psie Górki,Psie Górki,brak
626245,OTYLIA,IATSIUK,K,ogr,CHAJDUKIEWICZ,MAGDA,LEOPOLD,3540.6.23,Chałupki,Brzeziny,Brzeziny,średnie
131027,PHILIP,NYCZPORENKO,M,ogr,PYTA,ALICJA,GNIEWKO,3530.1.29,W Potoku,W Potoku,W Potoku,nadludzkie
839056,KORDIAN,APRELEW,M,ogr,KOŁODZIEJSKA-ROBAK,GAJA,EDWARD,3526.9.26,Stołupianka,Stołupianka,Stołupianka,średnie
450024,ROCH,DI PIERNO,M,gnom,MAMCARZ,KONSTANCJA,JOEL,3504.5.7,Góra,Góra,Góra,nadludzkie
170415,KUBA,HEIT,M,ogr,KONIUSZENNA,JADWIGA,KAMIL,3500.8.28,Klarów,Bilsko,Milice,średnie
289154,DAWID,BEKIARIS,M,ogr,NIŻBORSKA,BLANKA,MIŁOSZ,3527.11.3,Złotnica,Trzebianowo,Trzebianowo,podstawowe
499066,WANDA,SZAPUCKO,K,elf,AESCHLIMANN,LENA,ROBERT,3514.1.20,Solno,Pliszka,Wilcza Góra,nadludzkie
317417,AURELIA,GORDIIEVSKA,K,ogr,DOBRZELAK,ELŻBIETA,MIECZYSŁAW,3525.1.28,Międzymoście,Międzymoście,Międzymoście,podstawowe
696465,AURELIA,NIEWITOWSKA,K,ogr,SHASTAKOVA,LILIANA,JAROSŁAW,3546.1.30,Brzegi Dolne,Jastrzębie Dolne,Jastrzębie Dolne,wyższe
682334,OLIWER,QUARTO,M,ogr,BLAND,NATASZA,WŁADYSŁAW,3507.8.30,Aleksewo,Stary Andrzejów,Stary Andrzejów,wyższe
711394,VICTOR,SALLMANN,M,ogr,ZGÓRKA,AMANDA,MIROSŁAW,3524.12.7,Budzyń,Budzyń,Budzyń,podstawowe
730009,WIKTOR,MEINRATH,M,ogr,DASS,ŻANETA,MIESZKO,3538.4.12,Łysoniówka,Łysoniówka,Łysoniówka,wyższe
123453,JERZY,SLEZION,M,ogr,DAGNAN,KATARZYNA,PASCAL,3525.7.2,Czyściec,Kozyra,Piaski,brak
266702,LEO,GJERGJI,M,ogr,MATYBORSKA,WANDA,ŁUKASZ,3540.2.5,Hańcza,Hańcza,Hańcza,wyższe
338359,HALINA,WILLENBERG,K,krasnal,MILOTA,MAYA,BRONISŁAW,3507.3.14,Radziszów,Radziszów,Radziszów,średnie
869224,NOEMI,PAWLOWSKA,K,ogr,ZEROMSKA,SYLWIA,KLEMENS,3504.3.7,Kładziewo,Kładziewo,Kładziewo,podstawowe
870697,ANASTAZJA,PRZYCHODNY,K,ogr,PARENT,DIANA,MARCIN,3528.8.30,Pizdury,Paulanka,Paulanka,średnie
443327,ALICJA,MISIÓRA,K,ogr,KĘCERSKA,FRANCISZKA,ROCH,3535.4.9,Bagienna,Bagienna,Bagienna,brak
119753,DORIAN,STEPEK,M,ogr,DOLEWSKI,LIDIA,MATEUSZ,3516.7.6,Kuźnica Zagrzebska-Kolonia,Kuźnica Zagrzebska-Kolonia,Kuźnica Zagrzebska-Kolonia,podstawowe
233729,ZUZANNA,WROTOŃ,K,goblin,MARKIV,AGNIESZKA,ALAN,3529.7.18,Łowin,Łowin,Łowin,średnie
972544,ALEKSANDRA,MOK,K,ogr,GODZIŁO-GODLEWSKA,JAGODA,ALBERT,3523.10.8,Jasionna,Jasionna,Jasionna,brak
913669,OLIVIER,CANIBOŁ,M,ogr,BODT,KLAUDIA,EDWARD,3534.7.5,Kępa,Janinów,Janinów,średnie
188730,LEO,MAZGAJSKI,M,ogr,SZWOLGIN,SOPHIE,KRYSPIN,3521.5.21,Żabie,Olendry,Mołożew-Dwór,brak
831539,ADA,SZMYRGAŁO,K,ogr,PUKOWNIK,GRETA,KSAWIER,3539.7.12,Wyżrana,Wyżrana,Wyżrana,nadludzkie
416997,DARIA,KOCYŁA,K,ogr,LIPMANN,FELICJA,MACIEJ,3543.3.1,Kotowa,Kotowa,Kotowa,brak
788261,SEWERYN,FAJKUS,M,ogr,BAZIS,ZOFIA,PASCAL,3505.8.2,Śniadowo,Śniadowo,Śniadowo,wyższe
708151,MARCEL,AYCAN,M,ogr,KOZIRÓG,IZABELLA,KEVIN,3545.1.18,Trzciniec,Dwór,Dwór,brak
747392,VIVIANA,BAŁAŻAK,K,ogr,OPANASETS,ALICJA,ALAN,3502.5.9,Łączki,Michałów,Michałów,nadludzkie
983162,JĘDRZEJ,ABDOOL,M,gnom,KOLSON,WANDA,FRYDERYK,3518.3.14,Peredyło,Ługowo,Ługowo,podstawowe
189998,ERYK,PACHOLEWICZ,M,ogr,STRENSIOK,ADELAJDA,AUGUST,3547.7.1,Wojnów,Popówka,Popówka,średnie
672613,SAMUEL,RODRIGUEZ REYES,M,ogr,KARWOT,AGNIESZKA,BRAYAN,3542.12.30,Łuszczkowie,Łuszczkowie,Łuszczkowie,wyższe
669380,OLIVIA,NOSTITZ,K,ogr,KIRSZMAN,IWONA,SAMUEL,3546.6.27,Strzyżmin,Marcinów,Marcinów,wyższe
592222,NATASZA,KOCIOŁ,K,ogr,LEMAN,FRANCISZKA,HUBERT,3519.6.18,Włodzimierzów,Włodzimierzów,Włodzimierzów,wyższe
375582,FAUSTYNA,KALUSIŃSKA,K,krasnal,SŁOBOWSKA,GLORIA,LESZEK,3547.5.23,Biegodzin,Biegodzin,Biegodzin,brak
331618,KARINA,PATTERSON,K,ogr,CHANAJ,MILENA,BRONISŁAW,3540.10.1,Dobromierzyce-Kolonia,Dobromierzyce-Kolonia,Dobromierzyce-Kolonia,wyższe
789734,KASPIAN,SKRECHOTA,M,ogr,BRATNIKOW,FELICJA,JĘDRZEJ,3537.12.23,Stabławki,Działy,Zagórna,podstawowe
823008,ROXANA,KUDLICKA,K,ogr,DRAŻNIUK,MALWINA,NIKODEM,3505.8.4,Falkowa,Falkowa,Falkowa,wyższe
701050,GRETA,KHARYTON,K,ogr,MANZHAI,JOWITA,MARCIN,3532.5.8,Madejówka,Madejówka,Madejówka,wyższe
354710,ELIZA,MIGRYT,K,ogr,GAUDA,KAMILA,ALEKSANDER,3501.2.21,Michnówka,Michnówka,Michnówka,brak
422401,DOMINIK,OLENYUK,M,ogr,WĄSATA,RITA,FLORIAN,3506.8.30,Podegrodzie,Tryb,Tryb,średnie
642951,EDYTA,SAVIC,K,ogr,SALLABERGER,ELŻBIETA,MARIUSZ,3544.3.5,Zytocha,Zytocha,Zytocha,brak
921002,HELENA,CHRZYPTOWICZ,K,ogr,NARCYZ,RÓŻA,LUCJAN,3529.12.9,Słupno-Gajówka,Słupno-Gajówka,Słupno-Gajówka,nadludzkie
933949,NADIA,DE FEUDIS,K,ogr,TULMACKA,MIRA,GRZEGORZ,3508.2.16,Stare Guty,Stare Guty,Stare Guty,średnie
561485,VINCENT,BUŃDZIÓW,M,ogr,LEMIECHOWICZ,GLORIA,GUSTAW,3501.11.8,Gołocin,Gołocin,Gołocin,nadludzkie
134775,ANITA,CYROL,K,elf,MONDRZYŃSKA,IGA,JULIAN,3547.9.29,Węgierskie,Węgierskie,Węgierskie,nadludzkie
426544,VIKTORIA,JÓZEFCZAK,K,ogr,NUSZKALUK,BARBARA,ADRIAN,3546.11.1,Kępa Parnicka,Kępa Parnicka,Kępa Parnicka,nadludzkie
878454,BLANKA,POPOVIĆ,K,ogr,OWCZAR,MARCELINA,BRAJAN,3512.1.18,Gruszka Zaporska,Rogalin,Rogalin,brak
127971,MICHALINA,MOŁDRZIK,K,krasnal,SKARBIŃSKA,OTYLIA,PHILIP,3510.9.6,Święciechowa,Święciechowa,Święciechowa,podstawowe
610850,KORNELIUSZ,MIRKOVIĆ,M,ogr,BELOUCIF,MAJKA,BOLESŁAW,3516.9.27,Delikatówka,Młaki,Młaki,nadludzkie
399045,JAŚMINA,PASTELSKA,K,ogr,OLEJNICZKO,JULITA,ADAM,3515.3.21,Parcele,Ślaban,Ślaban,podstawowe
649834,JERZY,NOWICKYJ,M,ogr,BORSIK,OLIVIA,WŁADYSŁAW,3540.10.15,Świerczewo,Czajków,Czajków,średnie
239861,NEL,JANOSIK-BIELSKA,K,ogr,DARGIEL,AGNIESZKA,IWO,3507.4.9,Kropatwy,Ostrów,Ostrów,nadludzkie
171640,EDYTA,NOWAK-WÓJCIK,K,ogr,LUTER,LUIZA,BRAJAN,3538.11.18,Góra,Góra,Góra,wyższe
129609,FLORIAN,ZIMOCHÓD,M,ogr,MENDRYS,DIANA,ALEXANDER,3509.5.18,Pociejów,Pociejów,Pociejów,wyższe
849598,JOLANTA,ROLAND,K,ogr,FLÖTHER,IZABELLA,DARIUSZ,3529.7.27,Górka,Górka,Górka,średnie
394509,DARIUSZ,FROHMBERG,M,ogr,CZERWIŃSKA-KOWAR,JAGNA,OLGIERD,3507.2.16,Łupianka Nowa,Łupianka Nowa,Łupianka Nowa,nadludzkie
119826,EMILIA,JASZCZUREK,K,ogr,ZGRAJA,EDYTA,SŁAWOMIR,3524.12.23,Sagaje,Sagaje,Sagaje,średnie
624291,FAUSTYNA,WASILEWSKA-ŻUREK,K,ogr,HINOWSKA,KINGA,WOJCIECH,3524.5.19,Świtały,Świtały,Świtały,brak
703813,ARKADIUSZ,DRĄSEJKO,M,ogr,ŁĘCZYŃSKA,LAURA,OLAF,3520.3.29,W Głębokim,W Głębokim,W Głębokim,brak
192075,KAJETAN,DYKIERT,M,ogr,STACHACZEK,OTYLIA,GNIEWOMIR,3503.4.18,Słupska Droga,Słupska Droga,Słupska Droga,wyższe
259246,MALINA,RECHMAL,K,goblin,MANTURO,ALEXANDRA,ZBIGNIEW,3517.5.17,Krajków,Krajków,Krajków,podstawowe
459503,ZIEMOWIT,OFLUS,M,ogr,SVINCHENKO,HELENA,ADAM,3540.6.17,Górki,Górki,Górki,podstawowe
855825,IGOR,PIZAN,M,ogr,ZIELAZO,OTYLIA,KASPIAN,3535.3.28,Niedzbórz,Niedzbórz,Niedzbórz,podstawowe
940826,NATALIA,BUCZAN,K,ogr,TYMAR,ALINA,BERNARD,3501.5.16,Bogusław,Szyszkowizna,Mikuły,średnie
216988,ELIZA,KIMASZEWSKA,K,ogr,BRACHMANSKA,NICOLA,ERYK,3509.11.13,Wiszowate,Wielgołęka,Wielgołęka,brak
310198,BRAJAN,KAZBIEROWICZ,M,ogr,FEDZIO,FAUSTYNA,CYPRIAN,3523.8.30,Piaski,Piaski,Piaski,wyższe
291837,POLA,NARBUDOWICZ,K,gnom,GARUS SAINT CLAIR COLIMO,ALICJA,RYSZARD,3543.11.9,Chojno-Młyn,Olsza,Olsza,podstawowe
270176,ROZALIA,LE TU,K,ogr,JEGERCZYK,GABRIELA,KOSMA,3540.12.3,Kamienna,Piekło,Piekło,średnie
859628,ZOFIA,OZMEN,K,wiedźma,CĘCKIEWICZ,STEFANIA,KAROL,3547.10.2,Woskowice Górne,Górzanka,Kolonia Druga,wyższe
178710,LEONARDO,KUKHAREVICH,M,ogr,KRSTEWSKA,LAURA,JAROSŁAW,3504.6.18,Ułanów,Ułanów,Ułanów,podstawowe
477565,JAGODA,GILUŃ,K,ogr,SZUMILAS,MAJKA,MIŁOSZ,3522.6.17,Roje,Gąsiorówek,Kiełpiny,nadludzkie
850647,LAURA,HECEL,K,ogr,BÖTTCHER,HANA,TOBIASZ,3533.3.11,Ratówki,Stalownia,Stalownia,nadludzkie
187297,LEOPOLD,ESPASSANDIM CATAO TEIXEIRA,M,ogr,PONIMATCHENKO,LILIANNA,HENRYK,3532.1.1,Podlesie,Dziarnowo,Myślina,nadludzkie
249593,DIANA,BAŃCYROWSKA,K,ogr,ROWKIN,MAJKA,DAVID,3508.11.30,Krzemienna,Krzemienna,Krzemienna,podstawowe
534867,INES,PACHOŃ,K,ogr,PREZEWOWSKA,SARA,RAFAŁ,3545.4.6,Borek,Borek,Borek,brak
732714,FAUSTYNA,KORTKIEWICZ,K,ogr,JADWISIEŃCZAK,NICOLA,ANTONI,3528.10.4,Abramowice Prywatne,Abramowice Prywatne,Abramowice Prywatne,nadludzkie
879547,GUSTAW,LIBERMAN MAUTNER,M,ogr,UGWUMBA,MAYA,XAVIER,3541.2.4,Pruszków,Zaosie-Mącznik,Sekłak,nadludzkie
895365,MATYLDA,KIRYLENKO,K,ogr,BREDLA,ESTERA,GNIEWOMIR,3518.7.14,Kartlewo,Przytok,Szlichtyngowa,średnie
206396,KONSTANCJA,KULZER,K,elf,BRUZGIELEWICZ,NIKOLA,JULIAN,3527.12.26,Ługi Górzyckie,Krzyżyk,Krzyżyk,brak
449979,JĘDRZEJ,DEMARTINI,M,ogr,HEJME,LILIA,MARCEL,3507.4.13,Komorne,Komorne,Komorne,podstawowe
124568,CYRYL,MANTYK,M,człowiek,SZATKOWSKA-JAROSZ,TATIANA,KOSMA,3505.7.4,Wąsosz,Okaliniec,Okaliniec,wyższe
723396,MARTIN,OSZKIEL,M,ogr,SCHYPKE,LEA,BŁAŻEJ,3531.8.24,Krasków,Sarny,Granicznik,nadludzkie
834889,DANUTA,KRAWCZYSZYN,K,ogr,OKŁA,LARYSA,EDWARD,3524.7.4,Bugaj,Bugaj,Bugaj,nadludzkie
459806,IRENA,RADWAŃSKI,K,ogr,KAVCI,CARMEN,NIKOLAS,3516.9.10,Góra,Góra,Góra,podstawowe
648629,AGNIESZKA,ZASŁAWSKA,K,ogr,JOHNOVÁ,LIVIA,TYMOTEUSZ,3536.4.20,Oficjałów,Oficjałów,Oficjałów,podstawowe
559894,SONIA,RYMAN,K,ogr,KNIAZIUK,SOPHIE,KEVIN,3548.8.13,Tyszki-Ciągaczki,Podkościele,Chłapowo,brak
221860,KALINA,MINDUR,K,ogr,DZIESIĄTKOWSKA,IWONA,OLIWER,3525.5.1,Nowy Puznów,Cierznie,Sochocin,średnie
529355,PAWEŁ,BRYNKUS-WEBER,M,ogr,CERBIŃSKA,EMILIA,TADEUSZ,3520.9.13,Skotnica,Zielonka,Berezówka,brak
851980,WIKTOR,LICHMAŃSKI,M,człowiek,MARETA,WIKTORIA,ROBERT,3529.4.28,Mirkówki,Mirkówki,Mirkówki,nadludzkie
399664,MIRIAM,KOLESZKO,K,elf,SCHRUMPF,INKA,MARIUSZ,3539.7.10,Jaracz,Jaracz,Jaracz,nadludzkie
964031,HANNA,CHURKO,K,ogr,RYDZ,ALICJA,WOJCIECH,3549.9.15,Jasionowo,Jasionowo,Jasionowo,podstawowe
219198,JOLANTA,WHEAT,K,ogr,MUTMAN,CELINA,GABRIEL,3508.8.20,Dziadkowskie-Folwark,Dziadkowskie-Folwark,Dziadkowskie-Folwark,brak
692152,DOBROCHNA,PIANKOVSKA,K,ogr,SZUBRYCHT,BIANKA,ROMAN,3547.6.28,Ogrodniki,Ogrodniki,Ogrodniki,brak
110101,CECYLIA,SZOŁOWICZ,K,ogr,KACZMAREK-TATARA,ROKSANA,MIKOŁAJ,3515.6.24,Nowy Reczyn,Nowy Reczyn,Nowy Reczyn,nadludzkie
343691,OTYLIA,MINUCZYC,K,ogr,SOKOŁOWSKA-MAREK,JULIA,BENJAMIN,3521.2.4,Zendek,Zendek,Zendek,nadludzkie
226588,MARCEL,OPANASZCZUK,M,goblin,RADWANEK,MARCELA,AMADEUSZ,3534.12.1,Pawłowice Namysłowskie,Pawłowice Namysłowskie,Pawłowice Namysłowskie,wyższe
707043,LEOPOLD,KOHSEK,M,ogr,HALACZYŃSKA,ALEXANDRA,BRUNO,3508.4.29,Piekiełko,Ogrodniki,Ogrodniki,średnie
378996,ADRIANA,TRĘBOSZKA,K,hobbit,FIEDORUK,ARIANNA,JEREMI,3541.3.8,Szubianki,Dwór,Dwór,podstawowe
500402,CELINA,GOROSZEWSKA,K,ogr,ANTOS,HANNA,BRONISŁAW,3523.9.8,Kowale,Kowale,Kowale,podstawowe
172946,KAJETAN,MIŚKO,M,ogr,ANTEK,OTYLIA,GNIEWOMIR,3520.12.29,Lipie,Doły,Śmiłowice-Pustki,podstawowe
982796,MAGDA,SYMONS,K,ogr,JAŚKIEL,HONORATA,EMANUEL,3501.1.9,Maćkowy,Maćkowy,Maćkowy,wyższe
959608,BŁAŻEJ,BLARAZINI,M,ogr,BILANYCZ,LEA,DENIS,3526.1.8,Pustkowie,Pustkowie,Pustkowie,brak
647328,ANATOL,MAGDZIAK VEL WIERZBICKI,M,ogr,PRIEBA,DOBRAWA,CEZARY,3509.11.13,Wykosowo,Sale,Sale,podstawowe
617086,RITA,CICHECKA,K,krasnal,MFUNE,NINA,BŁAŻEJ,3517.11.29,Kocewia Mała,Koło Przejazdu,Lipienice Dolne,brak
974555,ROBERT,DZIEGIEL,M,ogr,BRAWAŃSKI,SABINA,MIECZYSŁAW,3515.7.16,Zagrody,Zagrody,Zagrody,wyższe
122914,KLAUDIUSZ,SCHWEINSBERG,M,ogr,KUŹNIERSKA,MALINA,BARTŁOMIEJ,3519.4.19,Cierno-Kamieniec,Gościszów,Gościszów,wyższe
